Stratum,Psu,Ssu,Inctot,Age,Sex,Race,Hispanic,Marstat,Ownershg,Yrsusa,School,Educrec,Labforce,Occ,Classwk,VetStat
9,82,516,345,62,2,1,0,4,0,0,1,4,1,0,0,1
9,82,517,3810,57,2,2,0,1,1,0,1,7,2,44,22,1
9,82,518,16005,57,2,1,0,3,2,0,1,7,2,68,22,1
9,82,519,0,53,2,1,0,1,1,0,1,7,2,47,22,1
9,82,520,21010,56,2,1,0,5,2,0,1,8,2,68,22,1
9,82,521,0,57,2,1,0,1,1,0,1,7,1,68,14,1
9,82,522,2965,60,2,1,0,4,1,0,1,5,1,0,0,1
9,82,523,0,60,2,1,0,1,1,0,1,5,1,0,0,1
9,82,524,0,57,2,1,0,1,1,0,1,7,1,0,0,1
9,82,525,0,50,2,1,0,1,1,0,1,7,1,0,0,1
9,82,526,0,79,2,1,0,1,1,0,1,9,1,0,0,1
9,82,527,3735,69,2,1,0,1,1,0,1,3,1,0,0,1
9,82,528,2655,66,2,1,0,1,1,0,1,4,1,0,0,1
9,82,529,7080,69,2,1,0,4,1,0,1,7,1,0,0,1
9,82,530,7860,66,2,1,0,4,1,0,1,5,1,0,0,1
9,82,531,1925,67,2,1,0,1,1,0,1,7,1,0,0,1
9,82,532,13075,66,2,1,0,3,2,0,1,6,1,61,22,1
9,82,533,4135,87,2,1,0,4,1,0,1,3,1,0,0,1
9,82,534,4115,70,2,1,0,4,2,0,1,3,1,0,0,1
9,82,535,11310,74,2,1,0,4,1,0,1,9,1,0,0,1
9,82,536,4940,67,2,1,0,1,2,0,1,6,1,0,0,1
9,82,537,185,68,2,1,0,5,2,0,2,5,1,47,22,1
9,82,538,0,82,2,1,0,4,2,0,1,4,1,0,0,1
9,82,539,3390,66,2,1,0,1,1,0,1,6,2,17,28,1
9,82,540,2225,70,2,1,0,1,1,0,1,5,1,0,0,1
9,82,541,3160,90,2,1,0,4,2,0,1,7,1,0,0,1
9,82,542,5560,76,2,1,0,4,1,0,1,4,1,0,0,1
9,82,543,4490,78,2,1,0,3,1,0,1,7,1,18,22,1
9,82,544,11115,74,2,1,0,4,2,0,1,8,1,0,0,1
9,82,545,2595,73,2,1,0,1,2,0,1,4,1,0,0,1
9,82,546,15015,66,2,1,0,4,1,0,1,7,1,0,0,1
9,82,547,7855,67,2,2,0,4,2,0,1,2,2,61,22,1
9,82,548,3505,72,2,2,0,4,1,0,1,4,1,0,0,1
9,82,549,1905,66,2,1,0,1,2,0,1,7,1,0,0,1
9,82,550,5325,69,2,1,0,5,2,0,1,7,1,0,0,1
9,82,551,6645,71,2,1,0,5,2,0,1,8,1,61,22,1
9,82,552,0,75,2,1,0,1,2,0,1,7,1,0,0,1
9,82,553,0,90,2,1,0,4,0,0,1,3,1,0,0,1
9,82,554,0,65,2,1,0,1,0,0,1,8,1,0,0,1
9,82,555,7825,66,2,1,0,4,1,0,1,5,2,47,22,1
9,82,556,0,68,2,1,0,1,1,0,1,4,1,0,0,1
9,82,557,7055,75,2,1,0,4,1,0,1,3,1,0,0,1
9,82,558,3585,80,2,1,0,4,1,0,1,7,2,61,22,1
9,82,559,2160,72,2,1,0,1,1,0,1,4,1,0,0,1
9,82,560,3590,81,2,1,0,4,2,0,1,3,1,0,0,1
9,82,561,5010,72,2,1,0,4,1,0,1,7,1,0,0,1
9,82,562,5505,68,2,1,0,5,2,0,1,8,1,61,22,1
9,83,1,1505,19,1,1,0,5,0,0,1,7,2,18,25,0
9,83,2,1205,19,1,1,0,5,2,0,2,7,1,0,25,1
9,83,3,0,16,1,1,0,5,2,0,2,5,1,0,0,1
9,83,4,5805,22,1,1,0,5,0,0,1,7,2,18,25,0
9,83,5,0,23,1,1,0,5,2,0,2,9,1,26,22,1
9,83,6,55,21,1,1,0,5,2,0,2,7,1,27,22,1
9,83,7,0,19,1,1,0,5,1,0,1,7,1,15,22,1
9,83,8,1505,16,1,1,0,5,1,0,2,5,2,8,22,1
9,83,9,710,17,1,1,0,5,1,0,2,6,2,17,22,1
9,83,10,1805,19,1,4,0,5,0,0,2,8,2,84,22,1
9,83,11,15295,24,1,1,0,5,2,0,1,9,2,65,22,1
9,83,12,1270,18,1,1,0,5,1,0,2,6,1,26,28,1
9,83,13,4805,23,1,1,0,5,2,0,1,7,2,15,22,1
9,83,14,1505,24,1,2,0,5,2,0,1,4,2,9,22,1
9,83,15,275,21,1,4,0,5,1,0,1,8,2,19,22,1
9,83,16,6310,21,1,1,0,5,1,0,2,7,2,19,22,1
9,83,17,0,23,1,1,0,5,2,0,1,7,2,18,29,1
9,83,18,1205,20,1,1,0,5,2,0,2,7,1,22,22,1
9,83,19,485,19,1,1,1,5,1,0,2,5,1,47,22,1
9,83,20,1125,17,1,1,1,5,1,0,2,6,1,15,22,1
9,83,21,0,15,1,1,0,5,2,0,2,3,0,0,0,0
9,83,22,0,18,1,2,0,5,2,0,2,5,1,0,0,1
9,83,23,15005,21,1,1,0,5,2,0,1,7,2,18,22,1
9,83,24,2345,18,1,1,1,5,1,0,1,3,2,22,22,1
9,83,25,6005,20,1,1,0,5,1,0,1,7,2,27,22,1
9,83,26,720,17,1,2,0,5,1,0,1,3,2,17,22,1
9,83,27,745,15,1,2,0,5,1,0,2,3,0,0,0,0
9,83,28,1170,15,1,1,0,5,1,0,2,3,0,0,0,0
9,83,29,2730,15,1,1,0,5,2,0,2,3,0,0,0,0
9,83,30,0,15,1,1,0,5,1,0,2,4,0,0,0,0
9,83,31,2785,22,1,1,0,5,2,0,1,8,2,8,22,1
9,83,32,0,18,1,1,0,5,1,0,2,6,1,0,0,1
9,83,33,1155,17,1,1,0,5,1,0,2,5,1,18,22,1
9,83,34,0,17,1,1,0,5,1,0,2,6,2,8,22,1
9,83,35,1570,19,1,1,0,5,1,0,2,8,1,8,28,1
9,83,36,370,20,1,1,0,5,0,0,2,8,1,11,22,1
9,83,37,1255,17,1,1,0,5,1,0,2,5,1,22,13,1
9,83,38,1520,15,1,1,0,5,1,0,2,3,0,0,0,0
9,83,39,4835,20,1,1,0,5,1,0,2,5,2,11,22,1
9,83,40,6505,22,1,1,0,1,2,0,1,8,2,27,22,2
9,83,41,1305,18,1,1,0,5,1,0,2,6,1,19,28,1
9,83,42,1085,19,1,1,0,5,0,0,2,7,1,11,22,1
9,83,43,0,17,1,1,0,5,2,0,2,3,2,0,0,1
9,83,44,10005,23,1,1,0,5,1,0,1,8,2,44,22,1
9,83,45,0,16,1,1,0,5,1,0,2,5,1,0,0,1
9,83,46,9115,24,1,1,0,1,2,0,1,7,2,6,22,1
9,83,47,1185,21,1,1,0,2,1,0,1,3,2,18,22,1
9,83,48,7205,20,1,1,0,5,2,0,1,7,2,19,29,2
9,83,49,2305,19,1,1,0,1,2,0,1,7,2,8,22,1
9,83,50,0,16,1,1,0,5,1,0,2,5,2,11,28,1
9,83,51,3005,21,1,1,0,5,1,0,1,5,2,6,22,1
9,83,52,0,15,1,1,0,5,2,0,2,3,0,0,0,0
9,83,53,0,16,1,1,0,5,1,0,2,5,1,0,0,1
9,83,54,305,18,1,1,0,5,1,0,2,5,1,15,22,1
9,83,55,255,16,1,1,0,5,2,0,2,5,2,11,28,1
9,83,56,0,16,1,1,0,5,0,0,2,3,1,0,0,1
9,83,57,320,19,1,1,0,5,0,0,2,7,1,44,22,1
9,83,58,0,20,1,2,0,5,0,0,1,7,1,9,22,1
9,83,59,0,18,1,2,0,5,0,0,2,7,1,16,22,1
9,83,60,1005,20,1,1,0,5,0,0,2,8,1,44,22,1
9,83,61,0,15,1,1,0,5,2,0,2,3,0,0,0,0
9,83,62,105,16,1,1,0,5,2,0,2,4,2,34,22,1
9,83,63,13555,23,1,1,0,5,1,0,1,7,2,33,22,1
9,83,64,0,15,1,1,0,5,1,0,2,3,0,0,0,0
9,83,65,1505,19,1,1,0,5,1,0,1,7,2,11,22,1
9,83,66,0,17,1,1,0,5,1,0,2,6,1,19,29,1
9,83,67,13005,22,1,2,0,1,2,0,1,3,2,8,22,1
9,83,68,0,15,1,1,0,5,1,0,2,4,0,0,0,0
9,83,69,1865,19,1,1,0,5,1,0,1,6,2,18,22,1
9,83,70,0,16,1,1,0,5,1,0,2,5,1,0,0,1
9,83,71,0,16,1,2,0,5,2,0,2,3,1,9,22,1
9,83,72,0,16,1,1,0,5,2,0,2,4,1,0,0,1
9,83,73,0,19,1,1,0,5,1,0,1,5,1,0,0,1
9,83,74,0,15,1,2,0,5,2,0,2,3,0,0,0,0
9,83,75,275,23,1,2,0,1,2,0,1,5,2,27,28,1
9,83,76,0,16,1,2,0,5,2,0,1,3,2,18,22,1
9,83,77,2405,22,1,1,0,5,1,0,1,7,1,18,22,1
9,83,78,0,24,1,1,0,5,2,0,1,2,1,15,22,1
9,83,79,0,17,1,2,0,5,2,0,2,5,1,0,0,1
9,83,80,0,17,1,1,0,5,1,0,2,6,1,0,0,1
9,83,81,0,21,1,1,1,5,2,0,2,8,1,51,28,1
9,83,82,0,16,1,5,1,5,2,0,2,4,1,0,0,1
9,83,83,0,15,1,1,1,5,2,0,2,3,0,0,0,0
9,83,84,0,18,1,1,1,5,2,0,2,3,1,0,0,1
9,83,85,0,20,1,1,0,5,2,0,2,8,1,0,0,1
9,83,86,15030,23,1,1,0,1,2,0,1,7,2,8,22,1
9,83,87,0,18,1,1,0,5,1,0,2,5,2,18,22,1
9,83,88,18005,21,1,1,0,1,2,0,1,7,2,27,22,1
9,83,89,0,17,1,2,0,5,0,0,2,3,1,0,0,1
9,83,90,0,18,1,1,0,5,1,0,2,7,1,0,0,1
9,83,91,10405,22,1,1,0,1,1,0,1,7,2,47,22,1
9,83,92,12070,21,1,1,0,5,1,0,1,7,2,19,22,1
9,83,93,8845,24,1,1,0,5,1,0,1,7,2,27,22,1
9,83,94,0,18,1,1,0,5,1,0,2,6,1,9,22,1
9,83,95,600,20,1,1,0,5,2,0,1,8,2,45,22,1
9,83,96,0,18,1,1,0,5,2,0,2,6,2,0,0,1
9,83,97,525,17,1,1,0,5,2,0,2,6,2,8,22,1
9,83,98,0,16,1,1,0,5,2,0,2,3,1,0,0,1
9,83,99,705,19,1,1,0,5,0,0,2,8,1,62,27,1
9,83,100,0,17,1,1,0,5,1,0,2,6,1,0,0,1
9,83,101,505,17,1,1,0,5,1,0,2,6,2,18,22,1
9,83,102,905,20,1,1,0,5,1,0,1,4,2,18,22,1
9,83,103,8510,24,1,1,0,5,1,0,1,9,2,78,22,1
9,83,104,0,22,1,1,0,5,1,0,1,8,2,0,0,1
9,83,105,2505,18,1,1,0,5,2,0,1,7,2,44,22,1
9,83,106,0,16,1,1,0,5,1,0,2,5,1,0,0,1
9,83,107,0,16,1,1,0,5,1,0,2,5,1,0,0,1
9,83,108,755,15,1,1,0,5,1,0,2,4,0,0,0,0
9,83,109,1025,18,1,1,0,5,1,0,1,7,2,18,22,1
9,83,110,1305,19,1,1,0,5,0,0,2,8,1,8,22,1
9,83,111,0,15,1,1,0,5,1,0,2,4,0,0,0,0
9,83,112,11345,24,1,1,0,5,1,0,1,7,2,19,22,1
9,83,113,9710,21,1,1,0,5,0,0,2,8,1,51,22,1
9,83,114,2005,18,1,1,0,5,0,0,2,7,1,49,22,1
9,83,115,435,16,1,1,0,5,1,0,2,5,1,8,22,1
9,83,116,3005,20,1,1,0,5,2,0,2,8,2,18,22,1
9,83,117,2005,19,1,1,0,5,0,0,1,7,2,18,25,0
9,83,118,5205,20,1,1,0,5,2,0,1,7,2,16,22,1
9,83,119,19205,23,1,1,0,1,2,0,1,7,2,10,22,1
9,83,120,7605,24,1,1,0,1,2,0,2,9,2,84,27,1
9,83,121,6150,22,1,1,0,5,0,0,1,7,2,18,25,0
9,83,122,17510,34,1,1,0,1,1,0,2,8,2,47,22,1
9,83,123,8255,34,1,1,0,3,1,0,1,9,2,81,13,1
9,83,124,10005,26,1,1,0,5,2,0,1,8,2,16,22,1
9,83,125,8005,33,1,1,1,5,2,0,1,7,2,15,22,1
9,83,126,35030,32,1,1,0,1,1,0,1,9,2,58,13,1
9,83,127,7910,28,1,1,0,5,2,0,2,9,2,53,22,1
9,83,128,17730,25,1,1,0,5,2,0,1,9,2,82,22,1
9,83,129,4805,25,1,1,0,5,2,0,1,9,2,66,25,1
9,83,130,25005,33,1,1,0,1,1,0,1,8,2,65,22,2
9,83,131,8005,27,1,1,0,5,2,0,1,7,2,19,13,1
9,83,132,24515,34,1,1,0,1,1,0,1,9,2,68,14,1
9,83,133,15505,29,1,1,0,5,1,0,1,7,2,18,22,2
9,83,134,11410,25,1,1,0,1,1,0,1,7,2,19,13,1
9,83,135,9205,33,1,1,0,1,2,0,1,9,2,72,28,2
9,83,136,10270,32,1,1,0,1,1,0,1,7,2,18,25,0
9,83,137,3205,25,1,1,0,5,1,0,2,8,2,44,22,1
9,83,138,14305,25,1,2,0,5,1,0,1,7,2,39,27,1
9,83,139,8845,34,1,1,0,1,2,0,1,7,2,34,28,2
9,83,140,16005,25,1,1,0,1,2,0,1,7,2,49,22,1
9,83,141,20005,34,1,1,0,1,1,0,2,8,2,68,22,2
9,83,142,23910,33,1,1,0,1,1,0,1,7,2,67,22,2
9,83,143,16060,25,1,1,0,1,2,0,2,7,2,18,22,1
9,83,144,19805,33,1,1,0,1,1,0,1,9,2,72,28,1
9,83,145,8155,25,1,1,0,5,1,0,1,7,2,18,22,1
9,83,146,13270,32,1,1,0,1,1,0,1,7,1,27,22,1
9,83,147,6755,29,1,1,0,5,2,0,1,7,2,19,13,2
9,83,148,7305,30,1,1,0,1,2,0,1,7,2,68,22,1
9,83,149,11005,25,1,1,0,5,2,0,1,9,2,48,22,1
9,83,150,20060,33,1,1,0,1,1,0,1,9,2,64,27,1
9,83,151,11010,25,1,1,0,5,1,0,1,7,2,15,22,1
9,83,152,15005,31,1,1,0,1,1,0,1,7,2,68,22,2
9,83,153,20605,28,1,1,0,1,1,0,1,8,2,8,22,1
9,83,154,5415,26,1,1,0,5,1,0,1,9,2,68,13,1
9,83,155,4005,25,1,1,0,5,1,0,1,7,1,18,22,1
9,83,156,5370,34,1,1,0,5,2,0,1,3,2,27,22,1
9,83,157,6005,27,1,2,0,1,2,0,1,8,2,8,22,1
9,83,158,22260,26,1,1,0,5,2,0,1,9,1,68,22,1
9,83,159,805,31,1,1,0,5,2,0,1,7,1,68,13,1
9,83,160,14610,26,1,1,0,1,1,0,1,8,2,60,22,1
9,83,161,10005,33,1,1,0,5,1,0,1,8,2,44,27,1
9,83,162,25005,29,1,2,0,1,1,0,1,9,2,87,22,1
9,83,163,810,30,1,1,0,5,1,0,1,9,2,50,13,1
9,83,164,13005,28,1,2,0,1,2,0,2,8,2,72,22,1
9,83,165,75000,34,1,1,0,1,1,0,1,9,2,93,13,1
9,83,166,12605,27,1,1,0,1,2,0,2,9,2,68,22,1
9,83,167,0,25,1,1,0,2,2,0,1,7,2,44,25,2
9,83,168,33285,29,1,1,0,1,1,0,1,9,2,78,22,1
9,83,169,21005,25,1,1,0,3,1,0,1,9,2,82,22,1
9,83,170,6305,25,1,1,0,5,2,0,2,9,2,26,27,1
9,83,171,1060,41,1,1,0,1,2,0,1,9,2,68,22,1
9,83,172,38550,44,1,1,0,1,1,0,1,9,2,68,22,2
9,83,173,18320,42,1,1,0,1,1,0,1,7,2,27,28,2
9,83,174,75000,48,1,1,0,1,1,0,1,9,2,81,13,2
9,83,175,15605,44,1,1,0,1,1,0,1,7,2,19,22,2
9,83,176,7005,40,1,2,0,1,2,0,1,5,2,68,22,2
9,83,177,1980,36,1,1,0,1,1,0,1,7,2,52,22,1
9,83,178,19410,35,1,1,0,1,1,0,1,9,2,84,22,2
9,83,179,25005,36,1,1,0,1,1,0,1,9,2,47,22,2
9,83,180,18205,48,1,1,0,1,1,0,1,7,2,68,14,2
9,83,181,29255,45,1,1,0,1,2,0,1,9,2,68,22,2
9,83,182,3705,45,1,1,0,5,2,0,1,9,2,52,22,1
9,83,183,25005,36,1,1,0,1,1,0,1,9,2,93,13,2
9,83,184,75000,35,1,1,0,5,2,0,1,9,1,68,22,2
9,83,185,32005,49,1,1,0,1,1,0,1,9,2,72,22,2
9,83,186,40720,46,1,1,0,5,1,0,1,7,2,87,25,1
9,83,187,8610,39,1,1,0,4,0,0,1,7,2,50,22,1
9,83,188,11995,38,1,1,0,3,1,0,1,7,2,44,22,1
9,83,189,16375,36,1,1,0,1,1,0,1,8,1,45,28,2
9,83,190,11005,45,1,2,0,1,1,0,1,5,2,44,27,1
9,83,191,26200,46,1,1,0,1,1,0,1,8,2,18,25,0
9,83,192,11010,36,1,1,0,1,1,0,1,3,2,15,22,2
9,83,193,27790,43,1,1,0,1,2,0,1,5,2,8,22,1
9,83,194,9895,49,1,1,0,1,1,0,1,3,2,10,27,1
9,83,195,9560,35,1,1,0,1,1,0,1,8,2,45,28,1
9,83,196,2355,40,1,2,0,2,2,0,1,6,2,19,22,1
9,83,197,9505,42,1,1,0,3,2,0,1,5,2,47,22,2
9,83,198,12005,40,1,2,0,1,1,0,1,7,2,44,25,2
9,83,199,11205,36,1,1,0,1,2,0,1,3,2,33,22,2
9,83,200,11835,40,1,1,0,1,2,0,1,8,2,49,22,1
9,83,201,23005,49,1,1,0,1,1,0,1,7,2,18,27,2
9,83,202,10510,37,1,1,0,1,1,0,1,7,2,22,13,1
9,83,203,25005,38,1,1,0,3,2,0,2,9,2,82,22,2
9,83,204,22010,49,1,1,0,1,2,0,1,5,2,15,13,1
9,83,205,25005,36,1,2,0,5,1,0,1,9,2,68,22,2
9,83,206,12510,37,1,1,0,1,2,0,1,8,2,18,25,0
9,83,207,30010,38,1,1,0,1,1,0,1,9,2,72,28,2
9,83,208,21130,38,1,1,0,1,1,0,2,9,2,72,28,1
9,83,209,7210,41,1,1,0,1,1,0,1,9,2,27,13,1
9,83,210,37020,43,1,1,0,1,1,0,1,9,2,68,22,2
9,83,211,11845,48,1,1,0,1,1,0,1,9,2,68,13,2
9,83,212,6255,62,1,1,0,1,2,0,1,5,2,19,13,2
9,83,213,26260,50,1,1,0,1,2,0,1,8,2,47,22,1
9,83,214,24135,59,1,1,0,1,1,0,1,7,2,86,22,2
9,83,215,12010,55,1,1,0,1,1,0,1,9,2,93,13,2
9,83,216,9755,51,1,1,0,5,1,0,1,7,1,0,0,1
9,83,217,6010,61,1,1,0,1,1,0,1,9,1,79,22,1
9,83,218,25510,51,1,1,0,1,1,0,1,9,2,84,25,2
9,83,219,75000,53,1,1,0,1,1,0,1,9,2,47,22,2
9,83,220,7985,60,1,1,0,5,1,0,1,3,2,28,22,1
9,83,221,8315,57,1,1,0,1,1,0,1,3,2,8,13,1
9,83,222,27960,58,1,1,0,1,1,0,1,7,2,44,22,2
9,83,223,39210,53,1,1,0,1,1,0,1,8,2,62,22,2
9,83,224,15030,63,1,1,0,1,1,0,1,4,2,19,27,2
9,83,225,20005,61,1,2,0,1,1,0,1,3,2,24,13,1
9,83,226,2525,53,1,1,0,5,1,0,1,1,1,0,0,1
9,83,227,19120,50,1,1,0,4,1,0,1,5,2,39,28,2
9,83,228,18115,56,1,1,0,3,1,0,1,7,1,50,22,2
9,83,229,8205,50,1,1,0,5,1,0,1,7,2,9,28,2
9,83,230,18205,60,1,1,0,1,1,0,1,8,2,52,28,1
9,83,231,18910,55,1,1,0,1,1,0,1,6,2,28,22,2
9,83,232,9010,61,1,1,0,1,1,0,1,4,2,19,22,1
9,83,233,23510,60,1,1,0,1,1,0,1,3,2,68,22,2
9,83,234,17565,64,1,1,0,1,1,0,1,8,1,78,22,1
9,83,235,38360,51,1,1,0,1,1,0,1,2,2,39,28,2
9,83,236,20745,52,1,1,0,1,2,0,1,7,2,14,13,2
9,83,237,17505,64,1,1,0,1,1,0,1,9,2,44,22,2
9,83,238,15215,57,1,1,0,1,1,0,1,7,1,0,0,2
9,83,239,12080,56,1,1,0,5,1,0,1,8,1,53,25,2
9,83,240,22710,50,1,1,0,1,1,0,1,8,2,68,22,2
9,83,241,2855,63,1,1,0,1,1,0,1,3,1,0,0,1
9,83,242,22005,58,1,1,0,1,1,0,1,9,2,72,28,2
9,83,243,8150,62,1,1,0,1,1,0,1,3,1,33,22,2
9,83,244,0,54,1,1,0,5,1,0,1,1,1,0,0,1
9,83,245,7885,55,1,1,0,1,1,0,1,7,2,10,22,2
9,83,246,2905,55,1,2,0,5,2,0,1,3,1,0,0,1
9,83,247,19515,57,1,1,0,1,1,0,1,7,2,47,22,2
9,83,248,10410,62,1,1,0,1,1,0,1,5,1,10,28,2
9,83,249,10005,60,1,1,0,2,1,0,1,4,2,18,22,2
9,83,250,8365,63,1,1,0,5,1,0,1,7,1,0,0,2
9,83,251,50005,52,1,1,0,1,1,0,1,9,2,68,14,1
9,83,252,11360,61,1,1,0,5,2,0,1,7,2,44,22,1
9,83,253,7005,59,1,2,0,4,2,0,1,6,1,0,0,2
9,83,254,36770,53,1,1,0,5,2,0,1,8,2,68,22,2
9,83,255,16005,56,1,1,0,1,1,0,1,6,2,68,22,2
9,83,256,25210,64,1,1,0,1,1,0,1,4,1,27,22,1
9,83,257,26540,55,1,1,0,1,2,0,1,7,2,36,22,2
9,83,258,17065,53,1,1,1,1,2,0,1,9,2,86,22,2
9,83,259,18005,51,1,1,0,1,1,0,1,5,2,15,28,2
9,83,260,25485,53,1,1,1,1,2,0,1,8,2,51,28,2
9,83,261,9265,64,1,1,0,1,1,0,1,5,1,0,0,2
9,83,262,18310,55,1,1,0,1,1,0,1,7,2,72,22,2
9,83,263,3260,60,1,1,0,5,0,0,1,3,1,0,0,2
9,83,264,31010,61,1,1,0,1,1,0,1,9,2,62,22,1
9,83,265,16505,56,1,1,0,1,1,0,1,7,2,8,22,2
9,83,266,50010,61,1,1,0,1,1,0,1,9,2,66,22,2
9,83,267,0,59,1,1,0,1,1,0,1,7,2,19,27,2
9,83,268,21810,53,1,1,0,1,1,0,1,6,2,47,13,2
9,83,269,21705,55,1,1,0,3,1,0,1,7,2,49,22,1
9,83,270,23655,50,1,1,0,2,2,0,1,9,2,68,22,2
9,83,271,20390,53,1,1,0,1,1,0,1,9,2,41,22,2
9,83,272,12475,74,1,1,0,1,1,0,1,4,1,11,13,1
9,83,273,2315,74,1,1,0,1,1,0,1,3,1,16,13,1
9,83,274,3605,86,1,1,0,1,2,0,1,3,1,0,0,1
9,83,275,10910,66,1,1,0,1,1,0,1,4,2,18,28,2
9,83,276,1505,84,1,1,0,4,0,0,1,7,1,0,0,1
9,83,277,605,90,1,1,0,5,0,0,1,7,1,0,0,1
9,83,278,15890,72,1,1,0,1,1,0,1,5,1,0,0,1
9,83,279,2405,69,1,1,0,5,2,0,1,7,1,0,0,1
9,83,280,5625,66,1,1,0,1,1,0,1,7,1,24,22,2
9,83,281,5690,65,1,1,0,1,1,0,1,3,1,18,22,1
9,83,282,8435,67,1,1,0,1,1,0,1,7,1,0,0,2
9,83,283,3580,90,1,1,0,4,1,0,1,3,1,0,0,1
9,83,284,3005,68,1,1,0,5,2,0,1,3,1,0,0,2
9,83,285,8555,84,1,1,0,1,1,0,1,3,1,0,0,2
9,83,286,19810,67,1,1,0,1,1,0,1,7,1,0,0,1
9,83,287,2710,73,1,1,0,2,1,0,1,3,1,0,0,1
9,83,288,3865,72,1,1,0,1,2,0,1,3,1,0,0,1
9,83,289,2230,67,1,1,0,1,1,0,1,3,1,0,0,2
9,83,290,17010,66,1,1,0,1,1,0,1,7,1,8,22,2
9,83,291,3420,79,1,1,0,1,1,0,1,5,1,0,0,1
9,83,292,3890,77,1,1,0,1,1,0,1,3,1,0,0,1
9,83,293,2855,72,1,1,0,1,1,0,1,3,1,0,0,1
9,83,294,3555,69,1,1,0,4,1,0,1,3,1,0,0,1
9,83,295,9015,77,1,1,0,4,1,0,1,3,2,62,13,1
9,83,296,3705,66,1,1,0,4,1,0,1,7,1,0,0,1
9,83,297,6010,75,1,1,0,4,1,0,1,3,1,0,0,2
9,83,298,4465,82,1,1,0,5,2,0,1,3,2,68,22,1
9,83,299,12410,84,1,1,0,1,2,0,1,3,1,0,0,2
9,83,300,4055,72,1,1,0,4,2,0,1,3,2,19,22,2
9,83,301,3505,77,1,1,0,4,2,0,1,3,1,0,0,1
9,83,302,16405,65,1,1,0,1,1,0,1,1,2,24,22,2
9,83,303,15820,74,1,1,0,1,1,0,1,3,2,16,22,1
9,83,304,36075,66,1,1,0,1,1,0,1,7,1,0,0,2
9,83,305,12815,78,1,1,0,1,1,0,1,7,1,44,22,2
9,83,306,15325,67,1,1,0,1,2,0,1,7,1,0,0,2
9,83,307,8585,22,2,2,0,5,2,0,2,8,2,82,22,1
9,83,308,765,18,2,1,0,1,1,0,1,7,2,44,22,1
9,83,309,2865,21,2,1,0,5,2,0,1,8,2,6,22,1
9,83,310,0,19,2,1,0,5,2,0,1,7,2,44,22,1
9,83,311,12005,19,2,1,0,5,2,0,1,7,2,68,22,1
9,83,312,305,20,2,1,0,1,2,0,1,8,2,22,22,1
9,83,313,0,20,2,1,0,5,2,0,1,7,2,47,22,1
9,83,314,0,18,2,2,0,5,2,0,1,6,2,18,22,1
9,83,315,0,16,2,2,0,5,1,0,2,4,1,0,0,1
9,83,316,525,17,2,1,0,5,1,0,2,5,2,44,22,1
9,83,317,3005,16,2,1,0,5,2,0,1,5,2,16,22,1
9,83,318,280,15,2,1,0,5,1,0,2,3,0,0,0,0
9,83,319,5705,23,2,1,0,5,2,0,2,7,1,38,22,1
9,83,320,8505,23,2,2,0,5,2,0,1,8,2,49,27,1
9,83,321,0,17,2,1,0,5,1,0,2,7,1,44,22,1
9,83,322,15110,23,2,1,0,1,2,0,1,9,2,46,22,1
9,83,323,8005,21,2,1,0,5,2,0,1,7,2,18,22,1
9,83,324,0,17,2,1,0,1,2,0,2,6,1,0,0,1
9,83,325,6005,23,2,1,0,5,1,0,1,7,2,61,22,1
9,83,326,4665,21,2,2,0,5,1,0,1,6,1,0,0,1
9,83,327,10205,24,2,1,0,3,2,0,1,7,2,44,22,1
9,83,328,8445,21,2,1,0,1,2,0,1,8,2,44,22,1
9,83,329,0,15,2,1,0,5,2,0,2,4,0,0,0,0
9,83,330,7180,20,2,1,0,5,1,0,1,7,2,45,22,1
9,83,331,0,22,2,1,0,5,1,0,1,7,1,0,0,1
9,83,332,305,20,2,1,0,5,0,0,1,5,1,0,0,1
9,83,333,2605,21,2,1,0,5,1,0,1,7,2,61,22,1
9,83,334,10005,24,2,1,0,5,1,0,1,9,2,44,22,1
9,83,335,2165,17,2,1,0,5,1,0,2,5,2,16,22,1
9,83,336,0,15,2,1,1,5,1,0,2,3,0,0,0,0
9,83,337,0,21,2,1,0,5,1,0,2,8,1,38,22,1
9,83,338,0,17,2,2,0,5,2,0,2,5,1,0,0,1
9,83,339,205,17,2,1,0,5,1,0,2,6,1,16,22,1
9,83,340,5625,20,2,2,0,5,1,0,1,8,2,18,13,1
9,83,341,0,16,2,1,0,5,1,0,2,4,1,0,0,1
9,83,342,0,15,2,1,0,5,1,0,2,3,0,0,0,0
9,83,343,1505,16,2,1,0,5,1,0,2,5,2,47,22,1
9,83,344,185,17,2,2,0,5,2,0,2,5,1,15,22,2
9,83,345,905,18,2,1,0,5,1,0,2,6,1,19,22,1
9,83,346,85,16,2,1,0,5,1,0,2,4,2,28,22,1
9,83,347,4405,20,2,1,0,1,2,0,1,7,2,16,22,1
9,83,348,10160,22,2,1,0,5,1,0,2,7,2,61,22,1
9,83,349,1210,20,2,1,0,5,0,0,2,8,2,44,22,1
9,83,350,805,17,2,1,0,5,1,0,2,5,2,11,22,1
9,83,351,0,24,2,1,0,5,1,0,2,9,1,0,0,1
9,83,352,15,21,2,1,0,1,2,0,1,7,2,18,22,1
9,83,353,2005,18,2,1,0,5,1,0,2,7,2,10,22,1
